TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
110330,138272,15628,19338,89,96,1255,480,11,4,180,61
165381,209492,19805,23656,96,97,557,223,4,3,57,44
172960,219167,18875,22782,92,94,422,917,8,6,61,131
170468,206502,19790,22574,91,94,865,452,9,6,120,80
163318,208465,19450,23176,89,94,2165,484,11,6,238,57
163633,201297,18298,22670,91,94,1125,1035,9,6,166,106
163357,200308,17426,20413,93,95,762,260,7,5,87,36
142476,172085,16071,19951,91,95,1078,547,9,5,151,63
193177,230755,20093,24688,97,94,669,450,3,6,70,65
184280,233053,20544,25264,93,96,1481,802,7,4,160,83
183541,226040,19803,23863,91,96,1082,615,9,4,118,64
