TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
2363,4875,324,604,14,16,1068,798,11,9,148,101
2015,4465,299,637,18,20,500,296,7,5,64,35
1925,6057,216,736,12,20,1163,163,13,5,180,35
1879,4946,276,702,13,23,740,168,12,2,102,24
1092,3802,161,547,10,20,986,289,15,5,138,48
2322,5310,317,731,19,22,401,208,6,3,59,26
1651,6177,240,900,16,21,846,294,9,4,108,34
1808,3996,256,566,17,18,452,624,8,7,47,69
1580,3344,213,422,15,16,873,614,10,9,121,83
1437,3796,218,525,15,19,988,275,10,6,140,44
2143,4962,207,495,14,18,806,554,11,7,108,77
3629,10043,409,1133,18,24,537,52,7,1,65,4
3659,7860,385,759,19,22,565,528,6,3,55,50
3598,8841,357,991,15,21,626,178,10,4,76,29
2597,5086,293,505,15,20,951,330,10,5,96,47
4790,9857,444,862,17,20,407,298,8,5,55,41
3087,7672,346,782,14,20,1286,291,11,5,140,52
3086,6493,307,666,12,19,1104,474,13,6,117,47
2666,5886,343,598,14,19,1046,531,11,6,119,71
4227,7298,409,708,17,21,722,531,8,4,89,54
394,2776,83,441,10,14,931,1230,15,11,139,190
1256,4700,215,668,11,22,1086,341,14,3,163,54
1122,4111,173,536,12,16,1566,855,13,9,222,123
1552,4593,189,653,10,19,818,313,15,6,144,69
962,4984,132,723,15,22,852,540,10,3,113,62
1929,4940,283,670,11,17,1122,1132,14,8,175,182
1223,4566,184,593,13,18,955,809,12,7,153,133
1469,5180,184,634,9,19,1616,419,16,6,202,70
1198,4432,149,621,13,18,737,367,12,7,118,47
1888,5533,263,687,13,17,1487,928,12,8,195,133
1730,3460,199,405,16,13,1560,1464,9,12,143,141
1287,3157,183,394,10,15,2118,1402,15,10,223,201
2468,6879,309,620,19,19,694,397,6,6,73,69
2064,5920,281,698,14,16,1293,420,11,9,147,53
1690,8595,203,819,14,20,1063,713,11,5,139,77
4296,7845,370,699,13,19,990,714,12,6,116,129
1112,5205,136,576,8,18,2291,623,17,7,277,60
2982,6244,336,710,16,18,1104,686,9,7,152,123
2013,6968,181,618,13,20,1591,427,12,5,194,62
1233,5706,164,625,8,18,1315,1061,17,7,175,142
4807,9788,694,1317,18,21,573,163,7,4,82,20
3267,5504,534,838,16,19,406,290,9,6,77,61
2971,5704,433,766,16,20,462,202,9,5,69,35
4359,10723,546,1336,17,23,630,252,8,2,71,28
2769,6322,410,991,14,22,807,200,11,3,117,36
5457,7762,770,1076,19,19,160,433,6,6,20,54
3790,7289,501,1013,19,23,195,145,6,2,33,24
4469,7133,626,1053,19,23,236,43,6,2,37,9
3885,9052,605,1303,16,23,358,52,9,2,51,13
3427,5144,551,738,19,20,402,314,6,5,53,42
5008,10280,581,1264,18,23,366,75,7,2,49,9
5669,11470,523,1191,16,21,1396,546,9,4,161,67
6065,11307,654,1352,18,23,569,120,7,2,68,10
7402,12364,666,1246,16,23,1067,398,9,2,119,33
6934,11032,706,1182,19,21,856,304,6,4,93,29
6837,11816,848,1377,21,23,156,110,4,2,32,22
6710,12842,781,1517,18,23,697,40,7,2,80,10
5664,13206,720,1390,17,22,483,112,8,3,49,20
5643,10894,624,1097,17,20,488,412,8,5,56,54
5860,11023,613,1119,14,21,775,235,11,4,98,48
2100,6685,277,957,17,22,684,198,8,3,105,33
2022,4841,312,754,16,17,1286,911,9,8,176,102
2368,6350,371,962,17,22,1011,407,8,3,134,50
2430,7375,368,992,14,19,984,548,11,6,155,95
2797,5951,401,908,16,18,1421,841,9,7,173,117
3059,7076,418,1008,13,21,1294,277,12,4,196,40
2497,8020,405,1216,14,23,1089,342,11,2,161,38
2915,7153,406,1018,16,22,738,230,9,3,122,38
3517,6757,498,945,17,19,391,596,8,6,66,88
3959,9471,527,1249,17,23,1056,90,8,2,125,18
3905,9728,404,1001,19,20,850,867,6,5,120,102
4066,9166,575,991,18,18,1032,332,7,7,100,53
5215,12410,582,1351,16,24,1420,112,9,1,158,28
3553,10270,409,1148,14,21,646,568,11,4,71,65
5991,10514,675,1101,18,22,773,495,7,3,110,66
5487,10744,557,1272,13,22,1791,537,12,3,231,70
4477,9616,474,1036,14,20,944,501,11,5,127,53
5065,11757,613,1301,18,21,487,235,7,4,51,50
3982,11393,501,1075,17,20,1491,298,8,5,140,55
3575,10286,485,1269,20,22,579,457,5,3,71,56
15732,18645,2134,2642,40,40,857,824,10,10,135,115
14062,18035,1985,2507,39,45,576,311,11,5,83,47
14215,24397,1984,3258,38,45,978,266,12,5,124,37
12624,19440,1815,2796,38,44,814,369,12,6,120,58
15109,24611,2239,3568,40,48,514,65,10,2,80,13
11218,18843,1734,2743,38,45,984,243,12,5,139,43
13270,19320,1937,2911,40,46,419,408,10,4,78,58
14888,21502,2029,2942,38,46,1048,535,12,4,153,58
14095,22376,2087,3103,40,47,516,222,10,3,78,40
15020,22749,2138,3207,39,45,602,621,11,5,103,73
18312,24850,2337,2886,42,43,785,611,8,7,91,77
23990,35308,2671,3697,41,46,682,274,9,4,81,30
24147,33806,2568,3614,43,46,679,299,7,4,74,29
21913,29947,2393,3255,41,46,1034,142,9,4,118,20
22758,33875,2408,3471,44,48,298,55,6,2,50,11
18312,26510,2082,2852,38,46,935,324,12,4,112,47
23991,37017,2524,4129,38,47,1574,206,12,3,167,29
17292,27867,1993,2918,37,47,1066,202,13,3,110,25
22105,32905,2854,3791,44,46,870,309,6,4,90,32
25432,35261,2841,3932,41,45,679,331,9,5,100,43
11573,18031,1820,2595,41,40,1269,1782,9,10,189,246
10956,19123,1490,2561,42,43,632,398,8,7,91,60
12918,21952,1809,3006,37,44,1454,538,13,6,223,100
10596,14865,1580,2263,36,42,1438,688,14,8,228,100
11072,18937,1591,2834,37,43,1497,1023,13,7,206,133
13118,17059,1945,2574,37,42,1322,378,13,8,193,56
11519,17736,1716,2482,38,44,1323,406,12,6,219,60
15007,19948,2162,2699,43,43,782,644,7,7,109,97
11877,17545,1907,2635,40,41,1074,640,10,9,144,99
9578,15710,1520,2329,37,39,1242,967,13,11,179,146
20799,32506,1955,3168,38,41,1881,531,12,9,236,71
21649,30690,2320,3291,39,43,1314,1094,11,7,134,133
21366,33141,2228,3353,39,43,1695,591,11,7,168,64
20096,30029,2090,3097,38,44,1618,663,12,6,186,112
16033,23608,1941,2581,39,40,1815,1030,11,10,196,177
25970,35208,2655,3476,37,44,1738,611,13,6,153,59
23724,35072,2815,3677,42,44,1158,935,8,6,120,147
15511,21765,2124,2654,38,39,981,1227,12,11,121,158
20367,31230,2303,3150,41,42,695,775,9,8,93,107
24718,33369,2390,3275,37,40,2002,705,13,10,192,100
27357,35938,3748,4522,43,45,332,221,7,5,42,38
21287,29790,3196,4482,46,47,33,392,4,3,8,56
30050,34568,3917,4525,42,45,851,522,8,5,100,56
24496,32218,3190,4271,38,46,753,244,12,4,122,33
17764,26963,2892,4054,43,46,342,194,7,4,49,34
25799,31540,3758,4414,45,48,582,150,5,2,71,21
18942,28884,2787,4065,39,46,772,510,11,4,112,74
22748,34258,3310,5202,41,48,714,70,9,2,93,14
19638,33085,2895,5034,43,47,480,63,7,3,70,9
16779,25557,2622,3961,45,46,301,145,5,4,44,20
46475,58019,4553,5799,44,47,179,322,6,3,32,45
40022,51990,4252,5854,44,49,140,60,6,1,21,6
39343,63486,4246,6524,44,47,430,311,6,3,47,27
35597,51548,4115,6097,44,47,515,130,6,3,58,22
42138,52706,4391,5972,45,48,497,365,5,2,60,37
32187,48365,3538,5101,45,48,695,72,5,2,68,13
38544,52682,4146,5970,44,47,469,225,6,3,46,31
34011,49091,3832,5197,46,47,256,327,4,3,35,45
45183,55647,4371,5574,44,44,725,459,6,6,94,66
34271,51335,3884,5972,42,47,859,568,8,3,85,48
21397,28989,2997,4194,43,44,973,491,7,6,127,85
19390,29398,2931,4345,39,44,1251,520,11,6,182,70
20349,25250,2847,3654,41,43,951,628,9,7,143,95
20860,29794,3070,3963,41,45,1188,342,9,5,158,44
24639,36202,3383,4913,41,46,878,346,9,4,100,46
22463,32316,3071,4518,43,45,675,531,7,5,101,82
22819,30464,3254,4463,40,46,710,369,10,4,105,61
19450,28888,2592,3835,37,43,1439,1016,13,7,203,153
17187,32269,2387,4212,39,47,1044,300,11,3,171,56
24378,34681,3345,4804,43,46,688,454,7,4,86,77
29972,38601,3332,4131,43,43,1169,628,7,7,162,104
37670,46502,4311,5539,44,46,442,761,6,4,63,99
32518,44792,3549,4820,39,42,1444,875,11,8,162,121
34212,48794,3412,4862,43,43,774,768,7,7,80,82
30219,46979,3337,5218,43,48,1048,298,7,2,111,31
36801,53715,3759,5748,43,48,471,407,7,2,58,43
36675,53077,4069,6161,44,46,898,902,6,4,108,78
30579,41573,3675,4633,39,41,1354,565,11,9,187,118
33174,47703,3837,5359,43,46,1537,405,7,4,168,45
36516,45798,3719,4504,41,42,1043,1492,9,8,129,152
15406,23293,2232,3280,43,42,516,434,7,8,72,59
11886,19404,1743,2850,39,46,896,176,11,4,133,28
14698,20769,1999,2927,40,44,736,690,10,6,100,80
15021,21778,1991,2833,42,47,601,184,8,3,80,33
11711,18208,1849,2869,42,46,323,178,8,4,63,27
14354,26394,1879,3489,37,48,968,248,13,2,135,37
11227,17806,1652,2605,40,43,643,429,10,7,94,70
13762,25603,1889,3300,39,48,495,75,11,2,62,13
14751,25939,2001,3726,42,48,720,119,8,2,101,13
13834,26615,1931,3630,43,47,552,252,7,3,75,38
